0,1,2,3,4,5,6,7,8,9,10,11,12,labels
-743.0134,63.968315,13.836482,20.434412,6.863915,5.15272,6.4827843,-4.9681454,-1.1614398,-1.7337192,-0.22975124,-8.061362,-1.3849674,calm
-769.12164,60.547974,10.686813,20.088099,0.835913,6.917293,-1.2891052,-4.4733915,-2.4940836,-0.15813644,-6.5561705,-4.823514,-0.34609953,calm
-714.2014,64.01109,17.862206,20.1854,8.561495,8.227396,6.643293,-4.1777973,-2.0274842,-1.258352,-0.14881168,-6.197765,-0.82269305,calm
-748.8363,64.65425,18.45953,18.919233,6.3009734,7.9675813,5.078593,-4.619938,-3.1690683,-1.3465035,-1.0795845,-6.4516416,-1.3280684,calm
-781.10724,65.34056,15.590948,18.937593,3.0111282,8.784629,-2.082928,-4.506468,-4.274107,1.0086405,-5.5492287,-3.0966632,0.14162827,calm
-713.5719,65.5684,14.442064,21.61549,7.007823,6.2128305,3.963479,-6.2608414,1.3804007,-1.9201617,-0.45357403,-7.9428697,-0.95184696,calm
-741.04297,64.42915,15.190788,21.614017,6.0498185,5.938569,2.2681813,-7.9463434,0.055278137,-1.8409908,-0.77251464,-8.512708,-1.3345631,calm
-776.55853,65.40287,13.548541,21.263847,1.6754438,7.4115024,-6.006995,-5.0577145,-0.40887272,-0.6086544,-6.523353,-5.012951,0.9260411,calm
-647.2015,62.15176,-6.9382257,18.696146,7.275501,0.7033091,1.5012639,-7.2489758,2.0318413,-2.1586394,0.32893482,-3.0824444,-0.5450759,happy
-670.81177,59.83776,-7.865797,17.47024,5.4344454,0.40012482,0.37782177,-7.427985,1.8587469,-1.447145,0.44400972,-2.5175447,-0.08857115,happy
-697.5322,54.389687,-11.672523,17.306934,-1.7894737,0.526869,-4.8363514,-4.1770105,1.7685069,-1.7004784,-1.2612448,-2.2756307,1.0785162,happy
-639.61835,55.00042,-7.7077856,21.59233,6.00453,-2.404043,1.7003601,-5.8812757,0.694127,-0.62634116,0.05440424,-3.249483,-0.27127174,happy
-668.0934,55.165,-8.322346,19.978498,4.8135056,-2.219334,0.3910891,-6.9772925,-0.38124034,0.012836312,-0.23671727,-4.0826006,-0.124421455,happy
-694.20825,50.732994,-11.849976,19.811073,-3.2013972,-1.8315306,-4.7333393,-4.918729,0.62122947,0.7989138,-4.3022156,-2.3143616,1.3255851,happy
-657.29095,58.617462,0.9372658,18.939009,9.581891,-1.2384712,1.5025834,-7.4525104,0.8871649,-1.8683714,-1.3919568,-2.4920306,-2.0525727,happy
-673.60156,56.504948,-1.5049702,16.160143,7.8679805,-2.786768,-1.1392574,-9.40137,-0.5760278,-0.92755973,-2.0409555,-3.0781298,-2.074407,happy
-691.32465,52.05885,-6.695744,15.331535,-0.3990838,-5.2272983,-7.4562087,-8.769465,0.5432036,-2.310981,-3.7635992,-2.3905096,0.86677724,happy
-628.22565,51.617058,-7.357043,14.238406,8.79481,-3.952214,-2.728626,-9.708152,-0.56530106,-2.9481306,-1.814663,-1.7840906,-1.6240796,happy
-652.1157,50.891315,-9.216652,11.310351,7.614801,-6.07935,-4.7038236,-10.800235,-2.100398,-2.900398,-2.0132325,-1.2277342,-1.9448798,happy
-685.7013,49.525715,-13.596665,13.013391,0.1565049,-8.827719,-8.952198,-8.646841,-0.98979926,-2.848128,-1.1786499,-2.1832056,-0.59001833,happy
-538.9624,49.61706,-21.386723,8.59884,2.718637,-9.611736,-0.21214445,-11.348081,-1.3408449,-2.9270651,-6.714441,-4.4597893,-1.9994797,happy
-561.38763,48.30995,-22.850895,7.1928945,2.2090116,-10.2585535,-0.92494035,-12.038086,-2.3983996,-3.2753444,-6.9932837,-4.6478767,-1.2048111,happy
-604.19727,45.601444,-27.930681,11.218186,-4.741896,-8.419978,-4.6709914,-10.891023,-0.70206577,-6.494217,-6.9974957,-1.34745,1.080106,happy
-549.22577,46.97469,-20.78857,15.634533,2.7821043,-6.6534343,2.9284105,-5.470907,-0.13389254,-2.1791587,-4.647935,-2.5290008,-1.9027336,happy
-569.7818,45.625755,-21.599405,14.097844,2.0917876,-7.669958,1.5188097,-6.433687,-2.2637722,-2.4634867,-4.711291,-2.812784,-2.1518848,happy
-612.6058,41.86189,-24.412123,17.280434,-5.0115194,-5.269695,-0.99910635,-6.8605957,-2.9921362,-3.7247288,-3.3172712,-0.5202547,0.36592123,happy
-520.5138,42.83813,-21.192091,10.795836,3.502537,-10.808698,-3.0215652,-12.516262,-3.5439298,-4.850187,-9.035115,-3.6025758,-4.578655,happy
-561.87646,48.108864,-22.02844,11.372648,4.386071,-10.885226,-3.3824205,-12.922331,-4.5587683,-2.8820329,-8.928462,-2.8061295,-3.8297937,happy
-601.9188,44.385498,-24.830225,15.297326,-3.0510433,-10.883492,-6.626371,-12.646212,-1.3333932,-5.6080647,-6.2574286,0.6303844,-2.3986137,happy
-542.6259,49.68073,-22.962772,9.118456,1.5387186,-11.664794,-3.759559,-13.144971,-4.3767323,-2.8395302,-9.663784,-5.5426106,-5.65984,happy
-563.67267,48.31864,-24.307573,8.070197,1.2776966,-12.459832,-5.9999237,-13.748351,-6.1776814,-2.7576022,-9.557321,-5.8504267,-5.302822,happy
-600.2017,44.50304,-27.908878,11.811511,-6.549699,-13.0322695,-9.142551,-12.732765,-2.498931,-5.5931764,-9.318356,-2.1619666,-1.6942326,happy
-724.1231,61.615753,16.32777,18.997255,14.188376,6.534617,3.955596,-4.2592044,-0.1389005,-1.0910398,0.87509835,-7.1221704,2.665907,sad
-747.5801,59.600296,16.363499,18.00444,13.653239,6.2126594,3.0141835,-4.885408,-1.1614429,-0.732914,1.4514542,-7.124519,3.168295,sad
-776.92993,58.597507,13.210169,19.688057,9.018606,5.886778,-3.5820863,-3.5557482,-2.1715105,2.839961,-3.7954533,-1.2211736,5.4389353,sad
-732.97144,70.690636,12.370751,23.33701,8.536957,4.2145505,5.381937,-4.3373575,1.669093,-2.723185,0.8138351,-2.6697462,1.8576571,sad
-758.0848,68.02339,12.537115,22.788307,7.5340962,3.3097217,3.9232762,-4.881744,1.1877046,-2.2953866,1.2912897,-2.6540349,2.620694,sad
-790.01416,67.83841,10.196934,23.071001,1.55473,4.556669,-2.1309936,-2.499083,-0.61588496,-0.42398077,-1.0474849,0.27734506,2.0832634,sad
-728.816,60.276264,16.257631,18.891876,11.993579,6.8478956,4.2477217,-8.179352,-1.8014894,1.130511,0.41244632,-2.233188,-0.1489762,sad
-761.5773,61.92797,16.04809,18.591108,11.284933,6.4804506,2.5631318,-9.416867,-3.3516388,1.2577287,0.26033446,-2.393758,-0.5329012,sad
-794.9478,62.21728,13.6820345,18.819792,6.928803,4.5369616,-4.915611,-8.19482,1.2061595,2.7258272,-2.7118032,-1.7036942,1.3682721,sad
-726.46796,71.1644,14.980065,19.136406,12.125372,7.0475607,0.29581437,-8.83623,-2.566168,1.8502314,3.1254365,-7.390642,1.9144366,sad
-756.05835,70.393135,15.474454,19.032516,11.05785,7.101395,-1.4531345,-9.84465,-3.452231,1.2105224,2.2846353,-8.181558,2.3779035,sad
-789.44086,70.22607,13.2933445,20.803501,6.6444798,5.2851524,-9.326645,-7.1350017,-1.0408434,4.542737,-5.303892,-3.2406416,4.9875555,sad
-634.7532,61.119343,-8.01882,16.063856,10.380355,-4.260996,-4.964819,-17.897352,-1.9438614,3.069191,-7.4302096,-4.757814,-0.31620607,sad
-672.7526,65.02868,-10.858921,16.439863,10.756371,-4.038028,-6.843179,-20.82985,-4.162482,2.8696218,-8.710374,-5.8121715,-0.27713025,sad
-703.6966,60.64262,-13.201237,19.48659,2.6693263,-7.4752016,-14.966141,-17.614235,2.6612148,-2.7329237,-10.834709,0.3868006,-0.008490618,sad
-631.4387,57.50897,-4.290871,16.429258,8.865189,-2.9710855,-2.0718474,-16.997396,-5.970225,2.6494167,-4.5699363,-3.3310478,0.7925087,sad
-650.8106,55.213963,-6.1775465,16.351368,7.558566,-4.1915092,-3.5390737,-18.287363,-7.254475,2.8695228,-4.804196,-3.4767895,1.4512824,sad
-695.37396,57.240746,-8.902104,20.608929,1.1682073,-5.496001,-11.790919,-19.437645,1.6269628,1.4971151,-7.50138,0.93517226,1.5189652,sad
-664.99304,59.323868,-1.1742517,15.879746,9.956026,-0.61311436,1.1434776,-11.942703,-3.5732477,5.290234,-7.269204,-1.5600096,-0.020122385,sad
-691.6735,59.000355,-1.7846171,14.796951,8.439548,-0.9959504,-1.780976,-13.655214,-5.6749077,5.131609,-8.235248,-2.230599,0.05009001,sad
-731.4679,59.026382,-2.3638074,16.605572,3.6078157,-3.7199402,-8.879125,-14.442371,2.5392818,0.14299653,-9.108751,2.825826,1.4638851,sad
-634.45404,67.647675,-2.250383,16.50537,9.835844,0.68545485,-3.0895743,-21.957302,-6.570021,7.7663026,-7.63649,-4.9931006,0.35191536,sad
-657.71826,67.69604,-1.7389735,15.672683,9.154289,1.0874168,-5.8036747,-24.106129,-8.516119,8.79691,-7.0721884,-5.1590247,0.54666185,sad
-684.5452,61.30425,-3.3834321,15.740508,3.4617827,-3.932977,-16.369736,-21.825338,4.7344837,3.7936163,-11.549524,1.6178612,3.3345098,sad
-564.77216,52.483612,-5.83536,11.021634,-0.66023546,-2.3122365,5.958791,-7.8534,-1.6240352,-2.5810401,-2.2430701,-3.875007,-1.9347721,angry
-597.7299,54.409733,-6.3532686,10.980816,-0.97534865,-2.3125668,5.515616,-8.559074,-2.3009102,-2.4164112,-2.2635875,-3.7399747,-1.9298146,angry
-636.27423,54.278675,-9.737236,12.093297,-6.5318775,1.8472687,-0.018317517,-8.655911,-1.8368982,-2.711734,-2.925162,-1.2897843,2.0443032,angry
-539.91254,46.299046,-0.2552052,12.37251,-6.6713943,-3.3484066,7.26141,-4.7181067,-3.3497431,-4.3196115,-0.9478496,-2.2409618,-0.9229975,angry
-564.71924,46.371822,-0.7063619,11.6932745,-7.326938,-3.4976528,7.0305753,-4.8885393,-4.312952,-4.8377805,-1.0290415,-2.9385939,-0.9427131,angry
-613.3544,47.81009,-2.1381173,11.711447,-11.827354,3.0813236,3.066348,-6.9888253,-5.393841,-1.1607833,-0.7786788,-1.241597,1.9416215,angry
-600.3098,46.620052,8.670778,11.184936,-0.25506544,-0.07118983,7.7700777,-6.232246,-3.7074118,-3.2773309,-1.4970163,-1.7484103,-0.7225971,angry
-639.5082,50.334465,10.861532,11.617867,0.33105457,0.96201074,8.48794,-6.293829,-4.8563905,-3.3347664,-1.694661,-1.3382264,-0.7306766,angry
-674.02045,51.701958,9.309706,10.751,-2.8363452,4.9073505,1.9948938,-10.3238945,-4.438188,-1.3578693,-0.07646776,1.0731708,0.6418671,angry
-587.09485,45.588444,8.846893,11.511247,-0.85139424,-2.678215,6.7477274,-6.369322,-5.0921016,-3.7030854,-3.21491,-3.5340846,-2.2852802,angry
-608.61975,44.561096,8.160601,9.459627,-2.0120187,-3.9608023,5.4087577,-7.631482,-6.588357,-4.4288993,-4.3097057,-3.9215376,-2.64965,angry
-644.5543,45.07684,5.161635,6.8092904,-6.498957,-0.76746434,0.35313976,-11.83548,-5.195425,-4.594263,-4.1499133,-2.456115,0.86533636,angry
-471.00104,46.070408,-14.330334,3.5532632,-12.781026,-7.592484,7.5636578,-9.318292,-6.3205376,-2.7234612,-1.6259348,-1.6526995,-2.6557076,angry
-483.6797,44.69615,-15.073216,2.0515249,-14.351088,-8.316467,8.041654,-9.589819,-7.9169426,-4.0084963,-2.245142,-2.018263,-2.409545,angry
-525.7409,42.794754,-19.577608,0.701422,-19.973705,-0.70069015,2.450471,-14.401599,-6.4313226,-1.9589409,-1.9724979,-1.7952313,-3.0750275,angry
-378.92734,28.565544,-19.60376,5.2932644,-11.753316,-9.839315,5.2324333,-6.434094,-5.0678625,-3.4087477,-3.957411,-3.4845784,-5.2584515,angry
-412.9216,30.446085,-21.603344,5.4112177,-12.770556,-10.493744,4.8388176,-6.684017,-6.1934977,-3.913797,-4.3383126,-3.6380923,-4.8377495,angry
-467.12534,29.297953,-25.186281,5.178013,-18.657513,-3.7379818,1.8842554,-9.669977,-5.4309044,-4.1554184,-5.2990704,-4.698186,-4.4356847,angry
-491.68784,30.020063,-4.5919585,2.378462,-8.495287,-6.713246,5.8948903,-11.74456,-4.040739,-5.0566244,-2.9487903,-2.4691966,-2.8058114,angry
-522.6398,31.036455,-4.295768,0.67466545,-9.273138,-8.094447,5.889059,-12.490544,-4.9673114,-4.2397075,-2.7312622,-2.1845577,-2.8285828,angry
-552.095,30.096916,-8.266274,-1.211487,-14.203177,-2.5265427,0.2050071,-14.337271,-2.3148296,-3.706574,-1.1433326,-2.7105103,-0.9361536,angry
-474.42636,34.59176,-7.4438243,6.143703,-8.397313,-8.857314,6.8482065,-11.99603,-5.2887726,-5.953013,-4.036294,-3.0560203,-2.6933255,angry
-512.67676,37.537884,-8.9198065,6.196607,-8.86049,-9.813714,6.8890114,-13.658088,-7.244514,-6.2708325,-4.2697453,-2.9155636,-2.7376015,angry
-538.87665,34.034424,-13.96848,5.2683806,-16.23499,-3.6078398,-0.5477167,-17.672634,-5.4556417,-5.0043106,-3.4173837,-3.225207,-3.4575367,angry
-532.724,45.157578,-22.207266,6.548306,1.3575126,-8.294934,-1.9152796,-17.845953,-3.9103386,-4.162808,-7.9907823,-7.333286,-3.0371652,fear
-558.5168,45.544323,-23.791353,4.96322,-0.5784738,-9.216449,-3.7358313,-18.83108,-4.9581075,-4.4104977,-8.162969,-8.18995,-3.2896352,fear
-594.6218,41.272884,-27.155102,8.63944,-7.1873283,-7.30838,-11.508385,-16.723864,-2.810764,-8.201348,-9.086981,-3.8770778,0.82638013,fear
-548.3757,58.353615,-14.332643,11.300484,4.5994077,-1.3779122,5.3409967,-12.42835,-2.3947158,1.9606217,-3.214015,-5.848265,1.1516376,fear
-575.33563,58.72176,-15.931563,10.651967,4.5991397,-1.4821328,4.7814054,-12.795372,-3.526857,1.6184734,-3.3079686,-6.38797,2.0862024,fear
-601.4947,53.4194,-16.594215,14.549226,-0.074352846,0.17119968,-3.12227,-12.656167,0.5557908,0.08229134,-5.8001275,0.34173456,5.314147,fear
-529.3427,54.106487,-17.317263,0.11464415,3.1434221,-5.492413,-4.3548417,-21.533915,-3.6902723,1.0265113,-7.792311,-6.5045767,-3.1346526,fear
-547.65094,49.802376,-15.955007,-2.7562337,1.6286587,-5.5743504,-5.203581,-20.498611,-4.7314615,1.5168141,-7.698107,-7.0870104,-3.9727478,fear
-577.377,45.45581,-19.822966,-1.8416753,-2.8369856,-7.283655,-12.790879,-17.571907,1.7655554,-4.0361896,-10.847098,-4.7890935,-0.9250131,fear
-573.11676,45.579876,-7.847675,5.7146688,4.96458,-4.498845,3.530361,-15.04197,-3.7200437,-0.029788803,-8.739075,-2.8710341,-3.355351,fear
-589.4882,45.068924,-7.7417665,3.0295618,3.6952853,-4.949955,2.100196,-15.984116,-5.1707063,0.59857893,-8.86605,-3.3410301,-2.6667585,fear
-613.7881,40.71784,-11.72781,3.230576,-2.3698668,-5.7156696,-5.669416,-17.745415,0.19130522,-4.6627245,-7.6082873,-0.20136227,-1.2499452,fear
-436.11075,21.274633,-19.265514,7.2966847,-4.8807983,-7.4644704,0.24345694,-10.680865,-3.7917843,-0.51699775,-3.096009,-1.9080232,-2.0956614,fear
-461.7482,21.51507,-21.103762,6.8480377,-5.5649924,-7.8183823,-0.021245677,-11.831873,-4.4368987,-0.50426626,-3.1146026,-1.2672426,-1.8183686,fear
-495.28027,18.025871,-22.804571,8.033931,-10.516223,-5.1035776,-4.9662957,-11.706642,0.3520448,-0.8909366,-2.9835513,-2.1113913,-2.2878168,fear
-453.49353,22.48714,-22.800457,6.9664907,-5.8459387,-10.839302,0.9920983,-14.236735,-2.1949441,1.8442582,-4.2945733,-2.9436202,-2.216852,fear
-478.41965,22.74391,-24.411745,6.4349303,-6.2616367,-11.415231,0.08927095,-15.233388,-2.1437676,1.8357244,-4.335004,-3.2291465,-2.1030827,fear
-507.68738,18.66144,-26.989435,7.136373,-13.794939,-8.406536,-5.280461,-13.263071,3.6567304,-1.8744143,-6.2749057,-2.326909,0.42884448,fear
-465.8665,24.876696,-16.959995,-2.0052402,-7.1564035,-7.661453,-0.8298382,-13.563598,-8.598362,-1.9535632,-4.9375916,-1.8185545,-0.45146126,fear
-502.37848,26.153233,-18.052492,-2.4966412,-7.8887467,-7.9972363,-2.2999494,-15.588773,-10.143542,-2.0705235,-5.370557,-2.9353123,-0.879485,fear
-526.3924,21.862204,-20.624687,-3.235749,-12.073136,-6.4645443,-7.9034843,-17.145645,-4.5522957,-2.2042527,-3.6469653,0.9404727,5.4383335,fear
-449.78687,22.528927,-16.186636,2.8675308,-4.962424,-8.193514,3.6673253,-14.851761,-4.654656,1.0787374,-4.2966037,-0.8581823,-2.1588252,fear
-473.6513,23.32502,-16.949219,1.9982781,-4.9404974,-8.395885,2.3115616,-15.706965,-5.0154815,0.83729553,-4.8924236,-1.3513793,-2.4299557,fear
-511.4275,21.081411,-20.448591,3.2324774,-9.713591,-5.388937,-4.478305,-16.631567,2.5109048,-1.8900746,-3.897017,-0.51018107,1.3766506,fear
-678.87915,63.43524,12.022702,16.185839,6.9171815,4.902784,4.0748105,-5.5981092,-0.92523056,2.6199727,1.289374,-2.5287824,0.4918526,disgust
-700.7974,61.623665,11.588545,15.519573,5.9151993,4.603645,2.9849558,-6.8457837,-2.5078964,3.3903859,0.9830783,-2.7650533,0.7916708,disgust
-734.949,62.218506,9.779397,15.019814,2.119448,4.6848106,-3.2246876,-7.0315447,1.015246,4.4264607,-3.1254132,-0.69026303,1.9563442,disgust
-686.74255,75.62344,8.773573,16.017714,3.886864,4.073656,-0.62361354,-7.8812284,-3.1705375,1.5828338,-1.94068,-2.2362409,-1.0605372,disgust
-712.1107,75.8828,7.6872015,15.90804,2.8645384,3.8072891,-3.2227278,-9.951113,-4.3771706,2.3411958,-3.2629986,-2.8279982,-1.8443298,disgust
-741.56464,74.44915,5.95982,14.260396,-0.2817998,1.6764492,-9.502648,-9.182528,0.28129208,0.48719168,-5.94821,-0.22542246,0.51151866,disgust
-670.4571,61.211525,17.016481,13.151336,7.30024,2.7492735,-1.6517873,-9.591499,-3.2634013,2.8366354,-4.0601,-0.44769934,-2.5667324,disgust
-692.1077,60.575733,17.399494,11.231674,5.8460193,1.9413927,-3.7906365,-11.605101,-4.4767504,3.440967,-4.8179116,-0.6138153,-2.9136517,disgust
-712.3714,58.06893,14.551134,7.796237,2.1971896,-3.0813687,-9.268006,-11.294001,2.4617276,0.7748294,-5.6221037,-0.47490272,-1.432448,disgust
-688.6667,55.18444,16.20608,13.996449,9.766482,1.7994407,2.8688526,-6.567539,-3.0976894,2.4578815,-0.48434108,2.2785366,-1.4785757,disgust
-718.6566,55.4046,16.68768,13.142596,9.260243,1.5296794,1.2516066,-8.140668,-4.213905,3.0651512,-0.7535426,2.341556,-2.1689599,disgust
-749.2138,55.35736,13.922133,11.864752,5.5834274,-1.4247029,-4.60025,-10.750602,1.2135752,1.8645681,-0.91671556,-0.004655921,-1.0202732,disgust
-605.901,51.23104,4.720355,12.248285,2.849712,-0.3528256,-2.1470969,-14.420915,-2.5357308,1.6793128,-0.76194364,3.042431,1.1434369,disgust
-628.0704,48.618137,3.9174256,10.871345,1.2034836,-0.36307678,-2.954715,-16.073587,-3.952523,2.0761168,-1.1974425,3.1258345,0.72750646,disgust
-650.2309,44.414246,0.74462384,8.920847,-4.1837964,-1.3314855,-10.956482,-13.713184,2.544189,2.8548646,0.3331412,2.9236417,-2.6292355,disgust
-646.56995,73.4607,4.7921786,15.5126295,4.2009306,-5.2653313,-6.212433,-6.4566703,-1.3430332,-2.1746762,-2.4798183,1.0448549,-2.918448,disgust
-680.856,76.8011,5.0510774,16.28011,3.6935024,-5.476056,-7.268866,-7.037472,-1.2921717,-1.8184756,-3.726339,2.2539847,-4.055715,disgust
-700.18,69.954414,2.9841704,14.551229,-3.348037,-8.495009,-10.060094,-4.8096943,-0.93489844,-3.7198167,-0.7236378,0.6454267,-4.128084,disgust
-656.734,54.82424,13.394762,14.272485,6.532801,-1.7580153,-2.6833086,-8.367075,-2.6932936,-3.394695,-5.4851646,3.7687485,-3.7640793,disgust
-701.16296,58.34537,15.43814,15.829404,6.8419294,-0.9030545,-3.1488073,-9.802093,-3.2329757,-3.2742136,-6.966689,4.3949265,-4.527322,disgust
-732.2095,57.774868,13.142148,14.178834,1.194715,-4.364406,-8.256629,-10.408104,-1.333253,-6.4754076,-1.9074782,1.4797418,-4.9290953,disgust
-628.3875,47.702232,11.17306,12.239256,4.3383546,-4.2949176,-4.6790648,-6.9313293,-1.5081735,-0.5647512,-4.150142,4.7143207,-3.8040574,disgust
-647.5427,45.743122,9.787577,11.149973,3.487487,-5.2163095,-6.6784434,-8.842178,-2.2225778,-0.82953835,-5.700999,5.637099,-4.5120935,disgust
-661.4956,41.73843,6.6836567,7.764248,-3.010405,-10.541688,-10.00943,-8.378635,0.63156664,-4.835732,-1.175421,0.7871221,-7.938423,disgust
-614.439,49.789852,1.6896664,10.976288,5.492177,3.1345332,1.5656759,-12.791472,0.92735654,2.046452,-1.0531114,-4.5463395,1.5782506,surprise
-638.49133,48.90022,1.464942,10.493417,5.5322084,2.475017,-0.02430292,-13.821774,0.6625203,2.7336257,-1.4744934,-4.6826963,1.4679327,surprise
-688.4816,54.245274,-1.130417,12.62473,2.603609,3.645312,-8.0518055,-10.867564,5.4451776,0.9035407,-4.752252,0.035035327,3.90892,surprise
-612.85724,50.717537,-0.40947658,9.130422,1.3443319,0.9647573,2.21634,-12.782492,0.14626531,-1.8606315,-2.787849,-6.207595,-0.65433854,surprise
-648.0874,52.599625,-0.11972937,8.578353,1.0730796,0.39964518,1.5159817,-14.424099,-0.8351075,-1.6053349,-2.7911448,-6.225669,0.26743823,surprise
-670.94885,50.196865,-5.1231637,8.437074,-4.567594,1.1572603,-8.050316,-11.039144,1.1740718,-2.3730452,-5.32351,-1.6950479,2.9375231,surprise
-587.2151,44.827526,2.0740051,7.1293173,4.0326324,0.64889294,0.9675381,-12.488896,-0.3520783,-0.9613565,-3.373509,-4.9400454,-3.1461668,surprise
-630.7848,51.051304,2.0060635,6.792597,5.522572,1.287611,0.6170099,-14.3099,-0.59951264,-0.34668523,-3.5014248,-4.87417,-2.6876442,surprise
-656.8773,49.736897,-2.2205338,8.065988,1.0486603,0.47948894,-7.7914214,-11.688817,2.7299109,-3.2780294,-4.8812227,-2.1706676,1.9882846,surprise
-625.64185,51.851006,8.459842,11.891867,3.4923735,-0.49105236,3.909808,-10.505783,-1.9543717,-1.7941715,-2.0190668,-5.9957337,-2.7320364,surprise
-647.0729,51.618675,7.69193,9.592436,2.9097223,-2.2536893,1.6483281,-12.31199,-3.3236837,-2.3532412,-3.3037033,-6.550243,-3.29506,surprise
-678.54913,51.322834,3.363155,9.082709,-2.5222616,-1.3824518,-6.2515016,-13.100631,-2.6217933,-3.746767,-6.8232822,-4.6685143,-0.13264047,surprise
-553.0785,47.79044,-8.243609,7.8722076,-0.24946892,-0.6615606,-0.024637567,-15.0958,-2.635334,1.3237267,-4.0866146,-6.0971856,-0.5951211,surprise
-581.9805,47.466537,-7.578875,8.007574,-1.0485755,-0.65396917,-1.349411,-16.932919,-3.7874517,1.395477,-5.6682706,-6.526928,-0.9195709,surprise
-611.7875,43.90088,-10.113595,7.1250315,-6.898734,-1.1970689,-10.70814,-14.985042,1.4488722,-2.4481716,-8.719785,-2.121775,1.33303,surprise
-552.36725,49.291687,-4.566426,6.259777,-1.4917269,-1.6722691,1.8266443,-15.208136,-2.137863,-0.3670005,-3.8519387,-5.7178316,-1.8953491,surprise
-575.9888,48.033688,-5.018091,4.7726064,-2.2227836,-1.8021469,0.8289031,-16.377602,-3.3002253,-0.046187438,-5.1130333,-5.401165,-2.0663958,surprise
-613.7184,47.369953,-8.016592,5.3127427,-6.361891,0.11153415,-7.171095,-15.175782,2.3619194,-2.9575036,-6.4545593,-1.618212,1.4912513,surprise
-574.44965,44.27155,-2.459804,1.9899769,-3.5078218,-2.124886,4.1538033,-12.103495,-3.743255,-2.8954725,-0.51866466,-4.9242563,-2.781954,surprise
-593.2344,43.752743,-3.186198,-1.245447,-5.1293917,-3.7593772,2.9212017,-13.814435,-5.6259336,-3.6420805,-1.7316301,-5.6379166,-3.8669078,surprise
-624.31116,43.23278,-8.892822,-2.5791779,-9.289765,-1.1082942,-5.3347926,-15.1789465,-3.866829,-3.1624713,-4.6551137,-6.0447216,-1.6351079,surprise
-565.2974,41.74179,1.2321112,3.988075,-0.35428295,-0.20929521,1.5510648,-15.275852,-4.721998,-3.6312494,-3.069667,-7.322046,-3.9997485,surprise
-582.9138,40.38733,1.3642435,1.5477996,-1.4714898,-1.443687,-0.2055905,-17.182274,-7.035209,-4.6449757,-4.094718,-7.4260607,-4.503891,surprise
-608.44086,39.17351,-3.0116243,0.41888133,-5.660886,-1.6964778,-10.114831,-17.168625,-4.8822846,-4.6163154,-7.277158,-6.0134463,-0.1744611,surprise
-736.1229,92.022095,21.974056,31.902094,22.148634,9.448862,5.3015537,5.607601,6.9287586,6.625178,-0.13331713,8.49071,6.1544657,neutral
-766.144,90.96438,21.648003,32.19992,20.704998,9.073999,4.802721,5.827128,6.904055,5.4727945,-1.0125432,8.567689,6.068846,neutral
-799.9838,91.50433,22.13516,32.814648,15.250474,5.734259,2.983515,6.8423667,6.7437525,2.1250026,3.0981426,11.566287,1.4568188,neutral
-774.4514,77.8684,14.380868,21.008358,13.392018,4.733255,1.3457326,-1.6802934,5.3074994,2.4862676,-5.6910257,6.451561,2.3873458,neutral
-803.88416,79.00457,13.602943,21.51108,12.538577,3.8972363,1.3539356,-2.4548166,5.2241726,1.8574849,-6.8328543,6.9878016,2.9710245,neutral
-833.9683,78.71024,11.828735,22.203438,7.315171,1.823405,-2.2572122,-0.42730173,5.2827663,-3.4797733,0.04053534,9.63383,-3.8985093,neutral
-763.7809,66.20733,16.178612,20.421858,13.010476,6.712302,0.08784379,-4.429326,-0.3224287,1.7138629,-5.4619274,2.205273,0.13145897,neutral
-793.6896,66.67304,17.75309,21.305996,12.3804455,6.1973805,-0.9881958,-6.2529583,-0.48843658,0.6087908,-6.7236285,1.6189792,-0.34305474,neutral
-826.5852,68.713554,16.987318,20.89632,7.223218,2.5670311,-6.0564256,-5.4655194,0.9403197,-3.236293,-3.4327896,4.4721007,-2.6045334,neutral
-760.3386,71.225,13.172238,21.122849,11.821007,4.0136743,1.3334682,-3.637818,0.114130616,1.8248467,-4.953582,3.3389966,0.38134104,neutral
-783.98303,70.724686,12.779006,20.780502,10.34438,2.917669,1.0482814,-4.6713543,-0.041995596,0.5904391,-5.4958334,3.709722,0.41858506,neutral
-837.2968,72.02545,11.382471,21.68225,4.2002163,1.5188088,-2.7058358,-4.562688,1.4597821,-3.13552,-1.0158621,5.5093627,-2.1399264,neutral
-760.9573,70.846825,14.50941,19.895676,16.550034,6.3764596,-3.302317,-2.0840952,3.5492291,2.0649688,-3.8670187,4.173435,-0.5810506,calm
-787.4325,68.970535,15.408765,19.882563,17.051405,6.9537005,-3.6386697,-2.3544,3.678638,0.71279943,-4.312967,3.9882777,-0.5611493,calm
-823.84216,69.6423,14.787578,21.146852,13.724339,1.4009618,-6.8418717,1.1218686,3.7152598,-3.6546814,-0.6486968,4.482455,-3.6177828,calm
-712.0099,64.448746,1.3877721,29.2869,15.122463,0.72001946,-7.4595633,-4.7686954,5.138052,4.0435095,-7.1305933,5.2754307,-0.08575,calm
-742.571,62.32981,1.4022994,29.955315,14.323551,1.6499405,-8.615525,-4.407748,5.3280926,3.3024712,-8.127819,5.6474814,-0.6013852,calm
-774.74347,59.010723,3.253075,30.583769,7.19808,-3.836283,-10.579936,0.95544714,6.390198,-3.6890798,-3.5491867,7.310938,-3.4081564,calm
